ID,ActorClass,Species,X,Y,Z,Radius,Min,Max
0_BP_CreatureSpawner34_43,BP_CreatureSpawner_C,Char_Hog_C,135118.65625,53973.5546875,9994.1826171875,772.2525634765625,1,1
0_BP_CreatureSpawner35,BP_CreatureSpawner_C,Char_Spitter_C,127602.5859375,57719.9375,10852.3369140625,1018.0255126953125,1,1
0_BP_CreatureSpawner350,BP_CreatureSpawner_C,Char_Hog_C,180986.84375,-11824.705078125,10506.8515625,2422.7998046875,2,2
0_BP_CreatureSpawner36_47,BP_CreatureSpawner_C,Char_Hog_C,149013.40625,43102.33203125,16346.2353515625,1592.3419189453125,2,2
0_BP_CreatureSpawner37_50,BP_CreatureSpawner_C,Char_Spitter_C,85336.6875,31413.041015625,16614.4375,1338.4078369140625,1,1
0_BP_CreatureSpawner38_53,BP_CreatureSpawner_C,Char_Hog_C,119612.046875,41146.5546875,12840.1591796875,891.9822998046875,1,1
0_BP_CreatureSpawner39_56,BP_CreatureSpawner_C,Char_Hog_C,118732.9609375,46168.73046875,12996.712890625,777.854248046875,1,1
0_BP_CreatureSpawner401,BP_CreatureSpawner_C,Char_NonFlyingBird_C,-11337.3486328125,-101520.953125,10991.904296875,10000,2,2
0_BP_CreatureSpawner402,BP_CreatureSpawner_C,Char_CrabHatcher_C,34989.85546875,215398.140625,-5577.63232421875,1500,2,2
0_BP_CreatureSpawner404,BP_CreatureSpawner_C,Char_Hog_C,63516.68359375,211183.90625,1703.8551025390625,2000,3,3
0_BP_CreatureSpawner405_58,BP_CreatureSpawner_C,Char_Hog_C,68128.9765625,-103125.1015625,10614.6416015625,300,1,1
0_BP_CreatureSpawner40_59,BP_CreatureSpawner_C,Char_Hog_C,127350.6484375,37416.921875,10599.966796875,263.18170166015625,1,1
0_BP_CreatureSpawner410,BP_CreatureSpawner_C,Char_CrabHatcher_C,94969.25,187921.265625,4702.8505859375,300,1,1
0_BP_CreatureSpawner415_64,BP_CreatureSpawner_C,Char_Hog_C,-1594.121337890625,-110077.3046875,11195.2197265625,300,2,2
0_BP_CreatureSpawner416,BP_CreatureSpawner_C,Char_Spitter_Small_C,76208.9609375,189636.375,1840.374267578125,500,1,1
0_BP_CreatureSpawner418,BP_CreatureSpawner_C,Char_Hog_C,80406.8203125,191357.828125,1214.5927734375,1500,2,2
0_BP_CreatureSpawner419,BP_CreatureSpawner_C,Char_Spitter_C,57457.72265625,190513.546875,3335.42724609375,500,1,1
0_BP_CreatureSpawner41_62,BP_CreatureSpawner_C,Char_Spitter_C,115801.2265625,43085.84765625,9928.9873046875,960.7698364257812,1,1
0_BP_CreatureSpawner42,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,68441.03125,-78680.71875,8083.65185546875,200,1,1
0_BP_CreatureSpawner420,BP_CreatureSpawner_C,Char_Hog_C,52894.10546875,170870.453125,9785.5,3500,2,2
0_BP_CreatureSpawner421,BP_CreatureSpawner_C,Char_Spitter_Small_C,45262.0625,191512.359375,5745.279296875,500,1,1
0_BP_CreatureSpawner422,BP_CreatureSpawner_C,Char_Spitter_Small_C,52107.625,181075.8125,5056.4228515625,500,1,1
0_BP_CreatureSpawner423,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,42305.328125,182189.109375,4718.28857421875,500,1,1
0_BP_CreatureSpawner424,BP_CreatureSpawner_C,Char_Spitter_C,37360.3359375,192004.921875,4873.37646484375,500,1,1
0_BP_CreatureSpawner425_66,BP_CreatureSpawner_C,Char_Hog_C,18886.603515625,-107780.8828125,13795.169921875,300,2,2
0_BP_CreatureSpawner426_32,BP_CreatureSpawner_C,Char_Hog_C,52205.28515625,158944.625,-1692.664794921875,2000,4,4
0_BP_CreatureSpawner427,BP_CreatureSpawner_C,Char_Hog_C,88876.328125,154387.75,2139.3076171875,2000,2,2
0_BP_CreatureSpawner428_68,BP_CreatureSpawner_C,Char_Hog_C,6200.3623046875,-132188.34375,13636.8115234375,300,2,2
0_BP_CreatureSpawner430_70,BP_CreatureSpawner_C,Char_Hog_C,27010.720703125,-99490.8359375,12352.177734375,300,1,1
0_BP_CreatureSpawner431,BP_CreatureSpawner_C,Char_Hog_C,8144.7763671875,208157.1875,-517.4549560546875,2300,3,3
0_BP_CreatureSpawner432,BP_CreatureSpawner_C,Char_Hog_C,48624.76171875,151007.109375,6253.07666015625,3500,2,2
0_BP_CreatureSpawner433,BP_CreatureSpawner_C,Char_Hog_C,88482.828125,186603.765625,1397.254150390625,1000,2,2
0_BP_CreatureSpawner434,BP_CreatureSpawner_C,Char_Spitter_Small_C,25033.650390625,214575.28125,-2527.83203125,500,1,1
0_BP_CreatureSpawner437,BP_CreatureSpawner_C,Char_Hog_C,15571.0166015625,243540.859375,896.0470581054688,2000,2,2
0_BP_CreatureSpawner438,BP_CreatureSpawner_C,Char_Hog_C,12503.75,239112.734375,1466.7724609375,500,1,1
0_BP_CreatureSpawner439,BP_CreatureSpawner_C,Char_Spitter_Small_C,13177.666015625,247789.796875,3689.456787109375,500,1,1
0_BP_CreatureSpawner43_68,BP_CreatureSpawner_C,Char_SpaceRabbit_C,146619.15625,-27506.384765625,13111.609375,2735.739013671875,1,1
0_BP_CreatureSpawner441,BP_CreatureSpawner_C,Char_Spitter_Small_C,41408.76171875,252771.34375,257.8570861816406,500,1,1
0_BP_CreatureSpawner443,BP_CreatureSpawner_C,Char_Spitter_Small_C,36016.5859375,245427.890625,-1311.50146484375,500,1,1
0_BP_CreatureSpawner445_72,BP_CreatureSpawner_C,Char_Hog_C,37877.4609375,-90285.296875,12006.3310546875,1000,2,2
0_BP_CreatureSpawner446,BP_CreatureSpawner_C,Char_Spitter_Small_C,47799.26953125,242011.328125,-2510.987060546875,500,1,1
0_BP_CreatureSpawner447,BP_CreatureSpawner_C,Char_Spitter_Small_C,45898.015625,233296.328125,-2480.343017578125,3000,2,2
0_BP_CreatureSpawner44_8,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,127267.6953125,-28941.837890625,8116.4208984375,1000,1,1
0_BP_CreatureSpawner451_75,BP_CreatureSpawner_C,Char_Hog_C,99237.5390625,-112558.453125,17681.86328125,1000,2,2
0_BP_CreatureSpawner452_78,BP_CreatureSpawner_C,Char_Hog_C,39511.421875,-56970.48828125,10614.5029296875,700,2,2
0_BP_CreatureSpawner453,BP_CreatureSpawner_C,Char_Spitter_Small_C,68913.3125,216227.46875,101.411865234375,500,1,1
0_BP_CreatureSpawner454,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,62560.546875,215469.6875,-1634.5238037109375,1500,4,4
0_BP_CreatureSpawner456_81,BP_CreatureSpawner_C,Char_Hog_C,71762.9375,-47519.81640625,14066.05859375,500,4,4
0_BP_CreatureSpawner457_84,BP_CreatureSpawner_C,Char_Hog_C,45751.9453125,-127711.125,13727.21875,2000,3,3
0_BP_CreatureSpawner458,BP_CreatureSpawner_C,Char_CrabHatcher_C,32816.28125,240636.75,-3457.798583984375,300,1,1
0_BP_CreatureSpawner459,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,72402.3828125,202353.15625,-1047.571533203125,2000,4,4
0_BP_CreatureSpawner45_74,BP_CreatureSpawner_C,Char_Hog_C,142725.234375,-7966.47900390625,16392,1348.96142578125,2,2
0_BP_CreatureSpawner460_87,BP_CreatureSpawner_C,Char_Hog_C,16587.240234375,-83025.5390625,12373.92578125,1000,2,2
0_BP_CreatureSpawner461_90,BP_CreatureSpawner_C,Char_Hog_C,-17243.826171875,-115491.9453125,9070.1640625,300,3,3
0_BP_CreatureSpawner467,BP_CreatureSpawner_C,Char_Spitter_C,25731.12890625,193521.8125,17068.5,500,1,1
0_BP_CreatureSpawner468_3,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,33934.38671875,191991.828125,18225.2890625,500,1,1
0_BP_CreatureSpawner469,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,54029.4609375,224938.265625,3197.783447265625,500,1,1
0_BP_CreatureSpawner46_77,BP_CreatureSpawner_C,Char_SpaceRabbit_C,136552.21875,34097.78515625,10344.5478515625,200,1,1
0_BP_CreatureSpawner472,BP_CreatureSpawner_C,Char_Spitter_Small_C,66634.46875,173289.671875,8584.7119140625,500,1,1
0_BP_CreatureSpawner474,BP_CreatureSpawner_C,Char_Spitter_Small_C,52484.86328125,171174.796875,9791.3271484375,500,1,1
0_BP_CreatureSpawner476,BP_CreatureSpawner_C,Char_AlphaHog_C,103316.8515625,149441.421875,6560.95166015625,1000,1,1
0_BP_CreatureSpawner479_95,BP_CreatureSpawner_C,Char_Hog_C,87072.4375,-62222.26953125,13322.0615234375,500,2,2
0_BP_CreatureSpawner47_80,BP_CreatureSpawner_C,Char_SpaceGiraffe_C,73206.640625,-8477.4296875,13181.568359375,14000,4,4
0_BP_CreatureSpawner481_98,BP_CreatureSpawner_C,Char_Hog_C,19100.17578125,-136820.984375,13635.3134765625,1000,3,3
0_BP_CreatureSpawner482,BP_CreatureSpawner_C,Char_CrabHatcher_C,64041.12890625,138646.09375,6671.10986328125,2000,3,3
0_BP_CreatureSpawner483,BP_CreatureSpawner_C,Char_Spitter_C,89609.875,231734.640625,7538.84912109375,500,1,1
0_BP_CreatureSpawner485,BP_CreatureSpawner_C,Char_CrabHatcher_C,90589.96875,220437.640625,167.6351318359375,3000,2,2
0_BP_CreatureSpawner486,BP_CreatureSpawner_C,Char_Spitter_Small_C,96241.8984375,228786.59375,74.97000122070312,500,1,1
0_BP_CreatureSpawner488,BP_CreatureSpawner_C,Char_CrabHatcher_C,77334,203172.40625,1202.063232421875,500,1,1
0_BP_CreatureSpawner489,BP_CreatureSpawner_C,Char_CrabHatcher_C,88873.8828125,190761.984375,1367.725341796875,300,1,1
0_BP_CreatureSpawner490,BP_CreatureSpawner_C,Char_AlphaHog_C,16940.390625,207662.671875,7758.63671875,1000,1,1
0_BP_CreatureSpawner491,BP_CreatureSpawner_C,Char_Hog_C,17413.333984375,205840.140625,7779.03369140625,1000,2,2
0_BP_CreatureSpawner494,BP_CreatureSpawner_C,Char_Hog_C,12123.02734375,215116.84375,7896.8291015625,500,1,1
0_BP_CreatureSpawner495_101,BP_CreatureSpawner_C,Char_Spitter_Small_C,28509.046875,-131991.140625,16064.859375,500,1,1
0_BP_CreatureSpawner496,BP_CreatureSpawner_C,Char_Spitter_C,81612.765625,205375.390625,5696.93408203125,500,1,1
0_BP_CreatureSpawner497,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,68339.4609375,203134.0625,10054.8662109375,500,1,1
0_BP_CreatureSpawner498,BP_CreatureSpawner_C,Char_Spitter_Small_C,71115.7578125,202617.359375,8968.2216796875,1000,2,2
0_BP_CreatureSpawner49_2,BP_CreatureSpawner_C,Char_NonFlyingBird_C,132533.75,15365.169921875,11226.283203125,1694.086669921875,2,2
0_BP_CreatureSpawner502_104,BP_CreatureSpawner_C,Char_Hog_C,25309.412109375,-118940.7109375,12515.0478515625,2000,3,3
0_BP_CreatureSpawner503,BP_CreatureSpawner_C,Char_CrabHatcher_C,92903.671875,184751.046875,3550.67529296875,300,1,1
0_BP_CreatureSpawner507_110,BP_CreatureSpawner_C,Char_Hog_C,3469.9111328125,-97609.03125,11856.111328125,1000,4,4
0_BP_CreatureSpawner508,BP_CreatureSpawner_C,Char_Hog_C,-41083.1328125,-93651.0078125,468.3461608886719,4000,3,3
0_BP_CreatureSpawner50_5,BP_CreatureSpawner_C,Char_NonFlyingBird_C,146176.3125,25860.26171875,10445.6416015625,2309.603271484375,2,2
0_BP_CreatureSpawner510_3,BP_CreatureSpawner_C,Char_Spitter_C,80003.703125,241044.8125,-4075.1025390625,500,1,1
0_BP_CreatureSpawner511,BP_CreatureSpawner_C,Char_AlphaHog_C,-45947.52734375,-88148.8125,1220.6478271484375,300,1,1
0_BP_CreatureSpawner512,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,79364.9296875,243074.109375,-4305.77685546875,500,1,1
0_BP_CreatureSpawner515,BP_CreatureSpawner_C,Char_Hog_C,-29078.833984375,-107570.2109375,4124.517578125,2000,2,2
0_BP_CreatureSpawner51_8,BP_CreatureSpawner_C,Char_NonFlyingBird_C,156905.78125,45774.375,12657.15625,1497.6383056640625,1,1
0_BP_CreatureSpawner520,BP_CreatureSpawner_C,Char_CrabHatcher_C,50223.078125,214569.65625,-5656.9208984375,300,1,1
0_BP_CreatureSpawner521,BP_CreatureSpawner_C,Char_Hog_C,-20160.29296875,-105472.8125,9256.4638671875,1000,2,2
0_BP_CreatureSpawner523,BP_CreatureSpawner_C,Char_CrabHatcher_C,81267.5859375,222453.09375,2352.377685546875,300,1,1
0_BP_CreatureSpawner524,BP_CreatureSpawner_C,Char_Hog_C,10571.685546875,-119936.6484375,12541.791015625,2000,2,2
0_BP_CreatureSpawner527,BP_CreatureSpawner_C,Char_Spitter_C,70301.3671875,171674.859375,12707.943359375,500,1,1
0_BP_CreatureSpawner529,BP_CreatureSpawner_C,Char_Spitter_Alternative_C,44609.01171875,155817.375,6385.54638671875,500,1,1
0_BP_CreatureSpawner52_11,BP_CreatureSpawner_C,Char_NonFlyingBird_C,141089.296875,59595.68359375,9838.658203125,7914.84130859375,17,17
0_BP_CreatureSpawner530,BP_CreatureSpawner_C,Char_Spitter_Small_C,95098.4140625,158524.921875,2175.01416015625,3000,2,2
0_BP_CreatureSpawner531,BP_CreatureSpawner_C,Char_Spitter_Small_C,109572.8671875,155849.984375,4318.68603515625,500,1,1
0_BP_CreatureSpawner533_1,BP_CreatureSpawner_C,Char_Spitter_Small_C,104285.8359375,145964.21875,5603.1845703125,500,1,1
0_BP_CreatureSpawner534,BP_CreatureSpawner_C,Char_Hog_C,111425.5625,131116.15625,7517.9306640625,5000,3,3
0_BP_CreatureSpawner538,BP_CreatureSpawner_C,Char_CrabHatcher_C,45076.828125,213758.125,-5600.37255859375,300,1,1
0_BP_CreatureSpawner539,BP_CreatureSpawner_C,Char_Spitter_Small_C,68122.484375,198737.75,2409.237548828125,500,1,1
0_BP_CreatureSpawner53_14,BP_CreatureSpawner_C,Char_NonFlyingBird_C,123396.3828125,45747.7109375,10762.765625,1242.2982177734375,2,2
0_BP_CreatureSpawner541,BP_CreatureSpawner_C,Char_Spitter_Small_C,4005.119140625,223263.9375,-1707.452392578125,5500,3,3
0_BP_CreatureSpawner544,BP_CreatureSpawner_C,Char_CrabHatcher_C,50645.2265625,200753.78125,-2186.69677734375,300,1,1
0_BP_CreatureSpawner546,BP_CreatureSpawner_C,Char_Hog_C,22021.642578125,216021.34375,-2406.9208984375,500,1,1
0_BP_CreatureSpawner549,BP_CreatureSpawner_C,Char_AlphaHog_C,44404.12890625,174647.21875,1245.97412109375,1000,1,1
0_BP_CreatureSpawner54_17,BP_CreatureSpawner_C,Char_NonFlyingBird_C,120026.828125,33783.0859375,10396.228515625,200,1,1
0_BP_CreatureSpawner552,BP_CreatureSpawner_C,Char_CrabHatcher_C,44682.59375,216898.59375,-5658.650390625,300,1,1
0_BP_CreatureSpawner553,BP_CreatureSpawner_C,Char_Spitter_Small_C,66679.4921875,156633.046875,13781.435546875,1000,2,2
0_BP_CreatureSpawner554,BP_CreatureSpawner_C,Char_Hog_C,56375.7578125,-116245.3515625,12943.578125,2000,1,1
0_BP_CreatureSpawner555,BP_CreatureSpawner_C,Char_CrabHatcher_C,34198.6875,230422.53125,-5626.123046875,300,1,1
0_BP_CreatureSpawner556,BP_CreatureSpawner_C,Char_CrabHatcher_C,90266.328125,232451.140625,7534.45458984375,300,1,1
0_BP_CreatureSpawner557,BP_CreatureSpawner_C,Char_CrabHatcher_C,88360.140625,229012.3125,7234.2587890625,300,1,1
0_BP_CreatureSpawner559,BP_CreatureSpawner_C,Char_Hog_C,81014.53125,-108977.21875,12471.3173828125,2000,1,1
0_BP_CreatureSpawner55_20,BP_CreatureSpawner_C,Char_NonFlyingBird_C,133012.703125,21929.732421875,15711.2099609375,1937.8421630859375,3,3
0_BP_CreatureSpawner560,BP_CreatureSpawner_C,Char_CrabHatcher_C,44175.6328125,204623.96875,-5663.408203125,300,1,1
0_BP_CreatureSpawner562,BP_CreatureSpawner_C,Char_Spitter_Small_C,31245.8046875,237652.65625,-1760.70849609375,500,1,1
0_BP_CreatureSpawner563,BP_CreatureSpawner_C,Char_CrabHatcher_C,52677.953125,203064.3125,-1533.7498779296875,300,1,1
0_BP_CreatureSpawner564,BP_CreatureSpawner_C,Char_CrabHatcher_C,53638.328125,209830.90625,-1720.85498046875,300,1,1
0_BP_CreatureSpawner565,BP_CreatureSpawner_C,Char_CrabHatcher_C,62047.14453125,201480.453125,-5659.302734375,300,1,1
0_BP_CreatureSpawner566,BP_CreatureSpawner_C,Char_CrabHatcher_C,47732.63671875,221966.21875,4019.063720703125,2300,2,2
0_BP_CreatureSpawner567,BP_CreatureSpawner_C,Char_Spitter_Small_C,68134.234375,154819.890625,7197.77197265625,300,1,1
0_BP_CreatureSpawner56_23,BP_CreatureSpawner_C,Char_NonFlyingBird_C,155374.921875,21812.255859375,11744.974609375,3733.6416015625,4,4
0_BP_CreatureSpawner571,BP_CreatureSpawner_C,Char_CaveStinger_Child_C,36213.91015625,239253.078125,-5101.27001953125,1000,6,6
0_BP_CreatureSpawner572,BP_CreatureSpawner_C,Char_Stinger_C,30405.482421875,228392.859375,-4753.3447265625,500,1,1
0_BP_CreatureSpawner573,BP_CreatureSpawner_C,Char_Stinger_Child_C,28774.607421875,253830.609375,24.8914794921875,6000,5,5
0_BP_CreatureSpawner574,BP_CreatureSpawner_C,Char_Stinger_C,72636.640625,220135.28125,486.56494140625,500,1,1
0_BP_CreatureSpawner575,BP_CreatureSpawner_C,Char_Stinger_Child_C,64182.546875,183202.8125,-4062.490478515625,5500,5,5
0_BP_CreatureSpawner576,BP_CreatureSpawner_C,Char_Stinger_C,53767.578125,196954.84375,-4974.9443359375,500,1,1
0_BP_CreatureSpawner577,BP_CreatureSpawner_C,Char_Stinger_C,64791.5078125,166648.90625,-1321.619140625,500,1,1
0_BP_CreatureSpawner578,BP_CreatureSpawner_C,Char_Hog_C,88138.9921875,-89358.34375,11174.4580078125,2000,1,1
0_BP_CreatureSpawner57_8,BP_CreatureSpawner_C,Char_Hog_C,115510.640625,-83101.53125,13733.9638671875,2000,2,2
0_BP_CreatureSpawner58,BP_CreatureSpawner_C,Char_Hog_C,93796.375,14103.009765625,13544.009765625,1799.666259765625,3,3
0_BP_CreatureSpawner580,BP_CreatureSpawner_C,Char_Hog_C,26423.4921875,-71896.4921875,10196.783203125,1000,3,3
0_BP_CreatureSpawner581,BP_CreatureSpawner_C,Char_Hog_C,37302.74609375,-79880.296875,9735.9521484375,2000,1,1
0_BP_CreatureSpawner582,BP_CreatureSpawner_C,Char_Hog_C,74653.7109375,-65551.953125,12930.123046875,2000,1,1
0_BP_CreatureSpawner585,BP_CreatureSpawner_C,Char_Hog_C,95399.7734375,-71918.3515625,9765.25,1000,3,3
0_BP_CreatureSpawner586,BP_CreatureSpawner_C,Char_Spitter_C,-73503.7265625,-126951.1015625,-626.5499877929688,1000,1,1
0_BP_CreatureSpawner587_5,BP_CreatureSpawner_C,Char_Spitter_Small_C,101739.171875,-52996.34375,9141.1416015625,1000,1,1
0_BP_CreatureSpawner588_8,BP_CreatureSpawner_C,Char_Spitter_Small_C,33130.2265625,-62555.54296875,5964.16015625,1000,3,3
0_BP_CreatureSpawner589,BP_CreatureSpawner_C,Char_Spitter_Small_C,51730.0078125,-66755.2109375,5842.84716796875,1000,1,1
0_BP_CreatureSpawner59,BP_CreatureSpawner_C,Char_Hog_C,94437.515625,-96579.7109375,12615.1279296875,2000,2,2
0_BP_CreatureSpawner590,BP_CreatureSpawner_C,Char_Spitter_Small_C,53872.34375,-54152.4921875,5948.4521484375,1000,1,1
0_BP_CreatureSpawner591,BP_CreatureSpawner_C,Char_Spitter_Small_C,92846.9609375,-36055.56640625,5975.24609375,3000,2,2
0_BP_CreatureSpawner592_17,BP_CreatureSpawner_C,Char_Hog_C,99934.484375,-64782.70703125,13709.412109375,1000,2,2
0_BP_CreatureSpawner593,BP_CreatureSpawner_C,Char_Hog_C,111970.5859375,-23830.5859375,13665.7802734375,2000,2,2
0_BP_CreatureSpawner595_22,BP_CreatureSpawner_C,Char_AlphaHog_C,127523.1328125,-17869.685546875,14407.017578125,500,1,1
0_BP_CreatureSpawner597_26,BP_CreatureSpawner_C,Char_Spitter_Small_C,122025.3046875,-65577.578125,7989.8583984375,3000,2,2
0_BP_CreatureSpawner598,BP_CreatureSpawner_C,Char_Hog_C,113854.25,-11199.0361328125,15283.62890625,1000,3,3
0_BP_CreatureSpawner599_30,BP_CreatureSpawner_C,Char_Hog_C,131906.625,-26297.8203125,9275.3095703125,1000,2,2
0_BP_CreatureSpawner600_33,BP_CreatureSpawner_C,Char_Spitter_Small_C,99703.2578125,-40288.56640625,9517.7626953125,2500,2,2
0_BP_CreatureSpawner601_36,BP_CreatureSpawner_C,Char_Hog_C,114592.8359375,-47504.01171875,8647.6455078125,2000,3,3
0_BP_CreatureSpawner602,BP_CreatureSpawner_C,Char_Hog_C,108763.96875,-41747.83203125,14963.119140625,2500,3,3
0_BP_CreatureSpawner603,BP_CreatureSpawner_C,Char_Hog_C,109676.578125,-45250.43359375,12839.7333984375,500,1,1
0_BP_CreatureSpawner604,BP_CreatureSpawner_C,Char_Hog_C,112076.5234375,-50249.7109375,12609.6044921875,300,1,1
0_BP_CreatureSpawner605,BP_CreatureSpawner_C,Char_Hog_C,100994.1875,-59819.41796875,10847.8642578125,300,1,1
0_BP_CreatureSpawner606,BP_CreatureSpawner_C,Char_AlphaHog_C,106096.109375,-32583.671875,13975.4765625,500,1,1
0_BP_CreatureSpawner607_44,BP_CreatureSpawner_C,Char_Spitter_Small_C,15060.3466796875,-66662.6328125,6069.46337890625,1200,2,2
0_BP_CreatureSpawner608,BP_CreatureSpawner_C,Char_Spitter_Small_C,90536.6640625,-50985.98046875,5982.95361328125,1000,1,1
0_BP_CreatureSpawner609,BP_CreatureSpawner_C,Char_Hog_C,91745.234375,-56976.48046875,10696.4482421875,500,1,1
0_BP_CreatureSpawner610_49,BP_CreatureSpawner_C,Char_Spitter_C,138302.359375,-35471.0234375,14140.3408203125,500,1,1
0_BP_CreatureSpawner611,BP_CreatureSpawner_C,Char_Spitter_C,103305.765625,-3760.35009765625,11407.23828125,500,1,1
0_BP_CreatureSpawner612,BP_CreatureSpawner_C,Char_AlphaHog_C,102516.2890625,-44217.25,17501.80078125,500,1,1
0_BP_CreatureSpawner613,BP_CreatureSpawner_C,Char_Hog_C,104267.3125,-44270.5,17208.9296875,500,2,2
0_BP_CreatureSpawner614,BP_CreatureSpawner_C,Char_Spitter_C,112119.3046875,-53634.3515625,17034.6171875,500,2,2
0_BP_CreatureSpawner615_57,BP_CreatureSpawner_C,Char_Spitter_C,80005.7578125,-44473.9453125,8415.6650390625,500,1,1
0_BP_CreatureSpawner616,BP_CreatureSpawner_C,Char_Spitter_Small_C,107289.5703125,-55343.7890625,14687.44140625,1000,2,2
0_BP_CreatureSpawner617_60,BP_CreatureSpawner_C,Char_Hog_C,125551.4140625,-38749.5625,8437.7822265625,3000,5,5
0_BP_CreatureSpawner618_63,BP_CreatureSpawner_C,Char_AlphaHog_C,17294.33203125,-66871.3125,10185.5205078125,200,1,1
0_BP_CreatureSpawner619,BP_CreatureSpawner_C,Char_Hog_C,17657.48828125,-62672.8203125,10313.8349609375,1000,2,2
0_BP_CreatureSpawner620_67,BP_CreatureSpawner_C,Char_Hog_C,86805.1171875,-55381.91796875,12179.796875,500,2,2
0_BP_CreatureSpawner621,BP_CreatureSpawner_C,Char_Spitter_C,126790.265625,-46959.9765625,13024.9296875,500,1,1
0_BP_CreatureSpawner622,BP_CreatureSpawner_C,Char_Spitter_Small_C,124903.7265625,-50799.4921875,13149.4423828125,4000,2,2
0_BP_CreatureSpawner623,BP_CreatureSpawner_C,Char_Spitter_Small_C,66556.609375,-58095.5859375,5964.0947265625,500,1,1
0_BP_CreatureSpawner624,BP_CreatureSpawner_C,Char_Hog_C,106235.25,-74187.7421875,13237.6845703125,1000,1,1
0_BP_CreatureSpawner625,BP_CreatureSpawner_C,Char_Hog_C,111795.28125,-68913.5625,13109.3935546875,2000,2,2
0_BP_CreatureSpawner626,BP_CreatureSpawner_C,Char_Hog_C,108078.28125,-70546.453125,12677.630859375,300,1,1
0_BP_CreatureSpawner627,BP_CreatureSpawner_C,Char_Hog_C,116794.3046875,-74188.421875,10582.4765625,300,1,1
0_BP_CreatureSpawner628,BP_CreatureSpawner_C,Char_Hog_C,113848.3203125,-71898.46875,9797.6748046875,1000,2,2
0_BP_CreatureSpawner629_78,BP_CreatureSpawner_C,Char_Hog_C,109659.6328125,-36545.6484375,8834.271484375,800,2,2
0_BP_CreatureSpawner630_94,BP_CreatureSpawner_C,Char_Hog_C,114443.5703125,-13453.16015625,15692.51171875,500,1,1
0_BP_CreatureSpawner631,BP_CreatureSpawner_C,Char_Spitter_C,118301.6953125,-11257.583984375,10211.578125,500,1,1
0_BP_CreatureSpawner632,BP_CreatureSpawner_C,Char_Spitter_Small_C,114526.125,3471.1083984375,12452.9423828125,3000,3,3
0_BP_CreatureSpawner636_4,BP_CreatureSpawner_C,Char_Hog_C,111929.6015625,-75394.015625,7551.576171875,1000,2,2
